Term Amount,Time (ms)
1050,102.301
1050,105.564
1050,115.453
1060,113.933
1060,102.944
1060,100.996
1060,114.02
1060,116.882
1070,107.24
1070,102.689
1070,106.104
1070,106.216
1070,113.716
1080,138.585
1080,102.593
1080,105.816
1080,114.824
1080,106.187
1090,110.755
1090,112.352
1090,111.25
1090,115.494
1090,119.431
1100,218.674
1100,132.624
1100,131.016
1100,111.305
1100,123.551
1110,119.656
1110,149.252
1110,214.454
1110,121.021
1110,116.642
1120,114.481
1120,114.804
1120,121.689
1120,117.322
1120,132.086
1130,124.663
1130,126.294
1130,128.421
1130,115.149
1130,113.807
1140,174.384
1140,122.224
1140,117.33
1140,118.556
1140,177.964
1150,129.517
1150,120.914
1150,130.437
1150,121.828
1150,124.098
1160,120.695
1160,125.605
1160,144.061
1160,149.174
1160,120.359
1170,133.069
1170,127.602
1170,131.191
1170,138.531
1170,127.063
1180,168.557
1180,148.742
1180,128.68
1180,130.102
1180,124.662
1190,132.309
1190,127.892
1190,133.405
1190,147.952
1190,147.545
1200,133.511
1200,133.103
1200,133.52
1200,130.744
1200,149.752
1210,136.295
1210,171.986
1210,152.68
1210,131.693
1210,130.815
1220,138.549
1220,141.633
1220,136.69
1220,142.151
1220,152.68
1230,145.79
1230,135.297
1230,135.98
1230,145.713
1230,139.678
1240,143.237
1240,158.271
1240,167.176
1240,196.457
1240,169.902
1250,148.432
1250,148.535
1250,140.993
1250,169.699
1250,175.757
1260,199.479
1260,150.626
1260,144.67
1260,185.739
1260,179.042
1270,177.943
1270,147.978
1270,159.517
1270,148.394
1270,158.677
1280,159.722
1280,165.061
1280,166.801
1280,155.851
1280,158.553
1290,156.151
1290,151.593
1290,165.149
1290,201.33
1290,157.581
1300,165.45
1300,157.697
1300,155.406
1300,160.915
1300,170.094
1310,193.985
1310,162.212
1310,160.83
1310,161.006
1310,158.441
1320,158.654
1320,236.841
1320,166.249
1320,162.654
1320,166.961
1330,165.36
1330,166.087
1330,195.061
1330,176.557
1330,160.481
1340,167.668
1340,168.92
1340,162.668
1340,172.895
1340,214.453
1350,173.566
1350,161.555
1350,167.827
1350,173.884
1350,184.97
1360,205.891
1360,175.813
1360,255.791
1360,199.108
1360,208.222
1370,275.514
1370,174.403
1370,174.975
1370,201.128
1370,191.531
1380,199.129
1380,175.966
1380,176.488
1380,181.883
1380,178.959
1390,182.551
1390,286.591
1390,178.743
1390,182.067
1390,187.527
1400,247.617
1400,273.011
1400,272.488
1400,259.822
1400,359.519
1410,314.471
1410,212.374
1410,188.741
1410,213.316
1410,199.041
1420,257.348
1420,194.326
1420,199.489
1420,193.63
1420,192.328
1430,270.697
1430,191.791
1430,193.695
1430,188.803
1430,186.942
1440,212.045
1440,218.117
1440,198.828
1440,202.929
1440,191.368
1450,194.615
1450,245.62
1450,207.077
1450,197.143
1450,277.888
1460,235.485
1460,246.491
1460,249.419
1460,206.612
1460,197.204
1470,258.367
1470,226.984
1470,203.145
1470,207.573
1470,216.415
1480,281.148
1480,216.456
1480,262.939
1480,221.117
1480,223.248
1490,276.94
1490,212.321
1490,211.948
1490,216.793
1490,223.4
1500,242.926
1500,212.447
1500,233.927
1500,215.264
