Term Amount,Time (ms)
4430,3961.96
4440,3980.09
4450,3795.69
4460,4232.24
4470,4656.37
4480,4086.87
4490,4295.09
4500,4848.92
4510,4820.14
4520,4100.7
4530,4228.62
4540,3935.78
4550,4186.19
4560,4147.7
4570,4062.93
4580,4456.38
4590,4091.55
4600,4261.71
4610,4223.61
4620,4514.28
4630,4412.23
4640,4184.34
4650,4395.43
4660,4294.76
4670,4320.57
4680,4408.81
4690,4381.02
4700,4531.34
4710,4394.17
4720,4455.32
4730,5755.89
4740,4937.14
4750,5040.4
4760,4742.6
4770,4992.71
4780,4919.2
4790,4689.51
4800,4968.67
4810,4879.43
4820,4868.94
4830,4894.16
4840,4628.8
4850,4911.05
4860,5236.36
4870,4868.05
4880,4621.18
4890,4941.67
4900,4721.98
4910,5129.81
4920,4729.56
4930,5043.79
4940,4781.24
4950,5060.33
4960,4911.28
4970,5140.86
4980,5554.3
4990,6414.39
