Term Amount,Time (ms)
4400,3776.08
4410,3483.68
4420,3850.26
4430,3748.2
4440,3551.19
4450,4089.75
4460,3733.62
4470,3641.26
4480,4938.69
4490,4044.15
4500,4100.21
4510,3661.51
4520,3834.38
4530,4024.39
4540,3652.97
4550,4063.78
4560,3906.6
4570,3801.75
4580,4245.61
4590,3690.06
4600,4166.03
4610,4023.53
4620,3782.96
4630,4412.63
4640,4122.95
4650,4115.2
4660,4162.26
4670,4020.8
4680,4438.28
4690,3892.2
4700,4390.64
4710,4141.33
4720,4174.65
4730,4523.94
4740,4453.67
4750,4632.93
4760,4042.27
4770,4495.9
4780,4324.76
4790,4609.39
4800,4514.82
4810,5214.98
4820,5317.94
4830,4561.28
4840,4793.78
4850,4401.99
4860,5248
4870,4680.06
4880,4611.24
4890,4849.8
4900,4822.79
4910,4655.21
4920,5117.12
4930,4584.55
4940,5889.06
4950,5093.69
4960,6307.51
4970,4900.84
4980,5814.78
4990,5508.01
